Product code,Description,Pack,Size,Measurement,Unit UPC,Category,[TI],[HI],Min Purchase Qty 1,Case Price 1,Unit Price 1,Min Purchase Qty 2,Case Price 2,Unit Price 2,Min Purchase Qty 3,Case Price 3,Unit Price 3,Min Purchase Qty 4,Case Price 4,Unit Price 4
12396,KING SIZE REESE'S STICKS,24,3,oz,03420300,Candy,,,0,$48.41,$2.02,,,,,,,,,
12399,KING SIZE SNICKERS ALMOND CANDY BAR,24,3.23,oz,040000006275,Candy,,,0,$48.41,$2.02,,,,,,,,,
12400,KING SIZE SNICKERS CANDY BAR,24,3.29,oz,040000002635,Candy,,,0,$48.41,$2.02,,,,,,,,,
12402,KING SIZE STARBURST SWIRLERS CHEWY STICKS,10,2.96,oz,022000282392,Candy,,,0,$19.83,$1.99,,,,,,,,,
12404,KING SIZE TWIX CARAMEL CANDY BAR,24,3.02,oz,040000353874,Candy,,,0,$48.41,$2.02,,,,,,,,,
12406,KING SIZE WHATCHAMACALLIT,18,2.6,oz,03400029903,Candy,,,0,$35.54,$1.98,,,,,,,,,
12407,KINGSFORD CHARCOAL,1,16,lb,044600320649,Grilling Products,6,8,0,$11.59,$11.59,48,$11.32,$11.32,,,,,,
12408,KINGSFORD CHARCOAL ,6,4,lb,044600320700,Grilling Products,8,5,0,$24.04,$4.01,,,,,,,,,
12409,KINGSFORD CHARCOAL ,6,8,lb,044600320717,Grilling Products,5,4,0,$42.58,$7.10,,,,,,,,,
15295,KINGSFORD CHARCOAL 2 PACK ,2,12,lb,044600320663,Grilling Products,8,4,0,$17.00,$8.50,32,$15.22,$7.61,,,,,,
12410,KINGSFORD CHARCOAL LIGHTER FLUID ,12,32,oz,044600711751,Grilling Products,11,3,0,$46.84,$3.90,5,$43.14,$3.59,,,,,,
12412,KINGSFORD MATCH LIGHT CHARCOAL,6,4,lb,044600320960,Grilling Products,10,4,0,$31.46,$5.24,,,,,,,,,
12413,KINGSFORD MATCH LIGHT CHARCOAL ,6,8,lb,044600320977,Grilling Products,5,4,0,$54.08,$9.01,,,,,,,,,
15296,KINGSFORD MATCH LIGHT CHARCOAL 2 PACK,2,12,lb,044600320946,Grilling Products,5,8,0,$25.24,$12.62,32,$23.26,$11.63,,,,,,
12414,KISKO GIANT FREEZE POPS DISPLAY PALLET,72,5.5,oz,064331748512,Pallet Mods & Shippers,,,0,$307.76,$4.27,,,,,,,,,
12418,KIT KAT CANDY BAR,36,1.5,oz,034000002467,Candy,,,0,$37.60,$1.04,,,,,,,,,
12420,KIT KAT WHITE CANDY BAR,24,1.5,oz,034000000548,Candy,,,0,$27.30,$1.13,,,,,,,,,
12421,KITCHEN BOUQUET BROWNING & SEASONING SAUCE,12,4,oz,071100000528,Condiments,25,8,0,$33.99,$2.83,,,,,,,,,
12424,KLASS ATOLE ARROZ CON LECHA (RICE PUDDING) ,48,1.5,oz,5000767,Hispanic Foods,20,7,0,$19.78,$0.41,,,,,,,,,
12425,KLASS ATOLE CHOCOLATE,48,1.5,oz,5000768,Hispanic Beverages,20,7,0,$19.78,$0.41,,,,,,,,,
12426,KLASS ATOLE COCO,48,1.5,oz,5000762,Hispanic Beverages,20,7,0,$19.78,$0.41,,,,,,,,,
12427,KLASS ATOLE GUAVA ,48,1.5,oz,75417705553,Hispanic Beverages,20,7,0,$19.78,$0.41,,,,,,,,,
17050,KLASS ATOLE SHIPPER,240,1.5,oz,754177836473,Pallet Mods & Shippers,3,6,0,$88.99,$0.37,,,,,,,,,
12428,KLASS ATOLE STRAWBERRY ,48,1.5,oz,754177830402,Hispanic Beverages,20,7,0,$19.78,$0.41,,,,,,,,,
12429,KLASS ATOLE VANILLA ,48,1.5,oz,5000763,Hispanic Beverages,20,7,0,$19.78,$0.41,,,,,,,,,
12430,KLASS ATOLE WALNUT,48,1.5,oz,754177830792,Hispanic Beverages,20,7,0,$19.78,$0.41,,,,,,,,,
12432,KLASS CHILI POWDER SHIPPER ,96,6,oz,0754177507564,Hispanic Foods,4,5,0,$41.20,$0.43,,,,,,,,,
12438,KLASS LISTO COCONUT,18,14,oz,754177506024,Hispanic Beverages,12,5,0,$50.06,$2.78,,,,,,,,,
15403,KLASS LISTO FRESANDIA,18,14.1,oz,754177508684,Hispanic Beverages,12,7,0,$50.06,$2.78,,,,,,,,,
12439,KLASS LISTO GRAPE,18,14.01,oz,75417705621,Hispanic Beverages,12,7,0,$50.06,$2.78,,,,,,,,,
12440,KLASS LISTO GUANABANA ,18,14.1,oz,754177831126,Hispanic Beverages,12,7,0,$50.06,$2.78,,,,,,,,,
12441,KLASS LISTO GUAVA ,18,14.1,oz,754177503221,Hispanic Beverages,12,7,0,$50.06,$2.78,,,,,,,,,
12442,KLASS LISTO HORCHATA ,18,14.1,oz,754177830549,Hispanic Beverages,12,7,0,$50.06,$2.78,,,,,,,,,
12443,KLASS LISTO HORCHATA/STRAWBERRY,18,14.1,oz,754177505287,Hispanic Beverages,12,7,0,$50.06,$2.78,,,,,,,,,
12444,KLASS LISTO JAMAICA ,18,15.9,oz,754177830518,Hispanic Beverages,12,7,0,$50.06,$2.78,,,,,,,,,
12445,KLASS LISTO LIMONADA ,18,15.9,oz,754177832925,Hispanic Beverages,12,7,0,$50.06,$2.78,,,,,,,,,
12447,KLASS LISTO MANGO,18,14.1,oz,754177830525,Hispanic Beverages,12,7,0,$50.06,$2.78,,,,,,,,,
12448,KLASS LISTO MARACUYA ,18,15.9,oz,754177502538,Hispanic Beverages,12,7,0,$50.06,$2.78,,,,,,,,,
12449,KLASS LISTO MELON,18,14.1,oz,754177830723,Hispanic Beverages,12,7,0,$50.06,$2.78,,,,,,,,,
12450,KLASS LISTO NARANJA (ORANGE) ,18,14.1,oz,754177832949,Hispanic Beverages,12,7,0,$50.06,$2.78,,,,,,,,,
12452,KLASS LISTO PEPINO LIMONADA ,18,14.1,oz,754177841767,Hispanic Beverages,12,7,0,$50.06,$2.78,,,,,,,,,
12453,KLASS LISTO PINA ,18,14.1,oz,754177830716,Hispanic Beverages,12,7,0,$50.06,$2.78,,,,,,,,,
12454,KLASS LISTO PINACOLADA ,18,14.1,oz,754177243585,Hispanic Beverages,12,7,0,$50.06,$2.78,,,,,,,,,
12455,KLASS LISTO SANDIA ,18,14.1,oz,754177831096,Hispanic Beverages,12,7,0,$50.06,$2.78,,,,,,,,,
17640,KLASS LISTO SHIPPER,60,14.1,oz,,Pallet Mods & Shippers,2,4,0,$141.52,$2.36,,,,,,,,,
12456,KLASS LISTO STRAWBERRY ,18,14.1,oz,754177832932,Hispanic Beverages,12,7,0,$50.06,$2.78,,,,,,,,,
12457,KLASS LISTO TAMARINDO,18,14.1,oz,754177830532,Hispanic Beverages,12,7,0,$50.06,$2.78,,,,,,,,,
12458,KLASS LISTO TROPICAL PUNCH,18,14.1,oz,754177505638,Hispanic Beverages,12,7,0,$50.06,$2.78,,,,,,,,,
17501,KNORR ARROZ A LA MEXICANA (MEXICAN STYLE),12,5.47,oz,850050048015,Hispanic Foods,14,9,0,$14.71,$1.23,10,$13.47,$1.12,,,,,,
17503,KNORR ARROZ BLANCO (WHITE),12,5.47,oz,450052048046,Hispanic Foods,14,9,0,$14.71,$1.23,10,$13.47,$1.12,,,,,,
17502,KNORR ARROZ CON TOMATE (TOMATO),12,5.47,oz,150051048008,Hispanic Foods,14,9,0,$14.71,$1.23,10,$13.47,$1.12,,,,,,
12460,KNORR BOUILLON BEEF,6,2,lb,048001011687,"Soups, Broths & Gravies",16,6,0,$45.42,$7.57,48,$42.95,$7.16,,,,,,
12461,KNORR BOUILLON BEEF,12,15.09,oz,048001412750,Hispanic Foods,14,7,0,$53.02,$4.42,,,,,,,,,
12462,KNORR BOUILLON BEEF BOUILLON ,12,7.9,oz,048001711396,Hispanic Foods,22,8,0,$32.75,$2.73,,,,,,,,,
12463,KNORR BOUILLON CHICKEN,12,7.9,oz,048001711044,Hispanic Foods,22,8,0,$32.75,$2.73,,,,,,,,,
12464,KNORR BOUILLON CHICKEN,12,15.9,oz,048001711280,Hispanic Foods,14,7,0,$53.02,$4.42,,,,,,,,,
12465,KNORR BOUILLON CHICKEN ,6,2,lb,048001011595,"Soups, Broths & Gravies",16,6,0,$9.27,$1.55,,,,,,,,,
12466,KNORR BOUILLON CHICKEN FLAVOR,24,3.5,oz,048001711037,Hispanic Foods,16,11,0,$36.83,$1.53,,,,,,,,,
12467,KNORR BOUILLON CUBE CHICKEN,36,1,oz,048001219885,Hispanic Foods,15,6,0,$84.91,$2.36,5,$79.72,$2.21,,,,,,
12468,KNORR BOUILLON CUBE SHRIMP ,48,1,oz,4800121976,Hispanic Foods,12,14,0,$68.72,$1.43,,,,,,,,,
12469,KNORR BOUILLON CUBE TOMATO & CHICKEN ,36,1,oz,048001214194,Hispanic Foods,,,0,$84.91,$2.36,5,$79.72,$2.21,,,,,,
16715,KNORR BOUILLON CUBES BEEF,24,8,ct,048001219854,Hispanic Foods,41,8,0,$24.47,$1.02,,,,,,,,,
12471,KNORR BOUILLON CUBES CHICKEN ,48,1,oz,048001219892,Hispanic Foods,12,14,0,$48.95,$1.02,,,,,,,,,
12472,KNORR BOUILLON CUBES TOMATO & CHICKEN ,48,1,ct,4800121982,Hispanic Foods,12,14,0,$48.95,$1.02,,,,,,,,,
17622,KNORR BOUILLON SHRIMP,12,7.9,oz,048001684218,Hispanic Foods,22,8,0,$40.17,$3.35,,,,,,,,,
12473,KNORR BOUILLON TOMATO & CHICKEN,12,7.9,oz,048001711129,Hispanic Foods,22,8,0,$32.75,$2.73,,,,,,,,,
12474,KNORR BOUILLON TOMATO & CHICKEN ,6,2,lb,048001011656,Hispanic Foods,16,6,0,$45.42,$7.57,48,$42.95,$7.16,,,,,,
12475,KNORR BOUILLON TOMATO & CHICKEN ,12,15.9,oz,048001711983,Hispanic Foods,14,7,0,$53.02,$4.42,,,,,,,,,
12476,KNORR BOUILLON TOMATO & CHICKEN FLAVOR ,24,3.5,oz,04800171112,Hispanic Foods,16,11,0,$36.83,$1.53,,,,,,,,,
12477,KNORR FIESTA SIDES SPANISH RICE ,12,5.7,oz,04100002268,"Pastas, Rice & Grains",20,6,0,$18.03,$1.50,,,,,,,,,
15953,KNORR MI ARROZ SEASONING MIX,12,1.69,oz,10048001422336,Hispanic Foods,24,11,0,$24.10,$2.01,,,,,,,,,
16714,KNORR MI ARROZ SEASONING MIX RED RICE,12,1.69,oz,048001263185,Hispanic Foods,24,11,0,$24.10,$2.01,,,,,,,,,
12478,KNORR PASTA ELBOW SOUP WITH TOMATO ,12,3.5,oz,048001716179,Hispanic Foods,28,6,0,$14.21,$1.18,5,$13.60,$1.13,,,,,,
12479,KNORR PASTA FIDEOS SOUP WITH CHICKEN ,12,3.5,oz,048001716285,Hispanic Foods,28,6,0,$14.21,$1.18,5,$13.60,$1.13,,,,,,
12480,KNORR PASTA FIDEOS SOUP WITH TOMATO ,12,3.5,oz,048001716162,Hispanic Foods,28,6,0,$14.21,$1.18,5,$13.60,$1.13,,,,,,
12481,KNORR PASTA LETTERS SOUP WITH TOMATO,12,3.5,oz,048001716186,Hispanic Foods,28,6,0,$14.21,$1.18,5,$13.60,$1.13,,,,,,
12482,KNORR PASTA SOUP STAR TOMATO BASED,12,3.5,oz,048001716193,Hispanic Foods,28,6,0,$12.24,$1.02,,,,,,,,,
12483,KNORR RICE SIDES BROCCOLI CHEDDAR,12,5.7,oz,04100002278,"Pastas, Rice & Grains",20,6,0,$15.45,$1.29,,,,,,,,,
12484,KNORR RICE SIDES CHICKEN BROCCOLI,12,5.5,oz,041000022630,"Pastas, Rice & Grains",20,6,0,$18.03,$1.50,,,,,,,,,
12485,KONIE PAPER FUNNELS,1,125,ct,666031103310,Automotive & Outdoor,,,0,$8.67,$8.67,,,,,,,,,
16663,KOOL AID 3 FLAVOR POPPING CANDY PEG BAG,12,0.74,oz,083933252418,Candy,,,0,$15.94,$1.33,,,,,,,,,
16674,KOOL AID FRUIT CHEWS PEG BAG,12,2.5,oz,083933270948,Candy,,,0,$22.87,$1.91,,,,,,,,,
16662,KOOL AID GUM PEG BAG,10,4,ct,083933246592,Candy,,,0,$13.91,$1.39,,,,,,,,,
16678,KOOL- AID JAMMERS VARIETY PACK,3,10,ct,043000080245,Beverages,16,8,0,$7.69,$2.56,128,$6.15,$2.05,,,,,,
16668,KOOL AID POPPING CANDY CHERRY,20,0.33,oz,083933262899,Candy,,,0,$12.36,$0.62,,,,,,,,,
16669,KOOL AID POPPING CANDY GRAPE,20,0.33,oz,083933262929,Candy,,,0,$12.36,$0.62,,,,,,,,,
16672,KOOL AID POPPING CANDY GUSSET BAG,16,30,ct,083933267269,Candy,,,0,$59.16,$3.70,,,,,,,,,
16661,KOOL AID SOUR GUMMIES PEG BAG,12,4,oz,083933252104,Candy,,,0,$22.87,$1.91,,,,,,,,,
12487,KOOL-AID BERRY CHERRY 2QT,192,0.13,oz,043000955451,Beverages,20,9,0,$57.35,$0.30,20,$51.42,$0.27,40,$47.38,$0.25,,,
12488,KOOL-AID BLACK CHERRY 2QT,192,0.13,oz,043000955673,Beverages,20,9,0,$57.35,$0.30,20,$51.42,$0.27,40,$47.38,$0.25,,,
12489,KOOL-AID BLUE RASPBERRY LEMONADE 2QT,192,0.13,oz,043000955475,Beverages,20,9,0,$57.35,$0.30,20,$51.42,$0.27,40,$47.38,$0.25,,,
15471,KOOL-AID CANISTER TROPICAL PUNCH,12,19,oz,043000953501,Beverages,10,8,0,$40.17,$3.35,5,$36.46,$3.04,30,$32.01,$2.67,,,
12490,KOOL-AID CHERRY 2QT,192,0.13,oz,043000955628,Beverages,20,9,0,$57.35,$0.30,20,$51.42,$0.27,40,$47.38,$0.25,,,
12492,KOOL-AID GRAPE 2QT,192,0.13,oz,043000955635,Beverages,20,9,0,$57.35,$0.30,20,$51.42,$0.27,40,$47.38,$0.25,,,
12493,KOOL-AID GREEN APPLE 2QT,192,0.13,oz,043000059036,Beverages,20,9,0,$57.35,$0.30,20,$51.42,$0.27,40,$47.38,$0.25,,,
12494,KOOL-AID JAMAICA 2QT,192,0.13,oz,043000832837,Beverages,20,9,0,$57.35,$0.30,20,$51.42,$0.27,40,$47.38,$0.25,,,
12496,KOOL-AID LEMONADE 2QT,192,0.13,oz,043000955697,Beverages,20,9,0,$57.35,$0.30,20,$51.42,$0.27,40,$47.38,$0.25,,,
12497,KOOL-AID LEMON-LIME 2QT,192,0.13,oz,043000955444,Beverages,20,9,0,$57.35,$0.30,20,$51.42,$0.27,40,$47.38,$0.25,,,
12500,KOOL-AID MIXED BERRY 2QT,192,0.13,oz,043000956878,Beverages,20,9,0,$57.35,$0.30,20,$51.42,$0.27,40,$47.38,$0.25,,,
12501,KOOL-AID ORANGE 2QT,192,0.13,oz,043000955314,Beverages,20,9,0,$57.35,$0.30,20,$51.42,$0.27,40,$47.38,$0.25,,,
12502,KOOL-AID PEACH MANGO 2QT,192,0.13,oz,043000045824,Beverages,20,9,0,$57.35,$0.30,20,$51.42,$0.27,40,$47.38,$0.25,,,
12503,KOOL-AID PINA~PINEAPPLE 2QT,192,0.13,oz,043000954348,Beverages,20,9,0,$57.35,$0.30,20,$51.42,$0.27,40,$47.38,$0.25,,,
12504,KOOL-AID PINK LEMONADE 2QT,192,0.13,oz,043000955703,Beverages,20,9,0,$57.35,$0.30,20,$51.42,$0.27,40,$47.38,$0.25,,,
12505,KOOL-AID SHARKLEBERRY FIN 2QT,192,0.13,oz,43000059043,Beverages,20,9,0,$57.35,$0.30,20,$51.42,$0.27,40,$47.38,$0.25,,,
12506,KOOL-AID STRAWBERRY 2QT,192,0.13,oz,043000955611,Beverages,20,9,0,$57.35,$0.30,20,$51.42,$0.27,40,$47.38,$0.25,,,
12507,KOOL-AID STRAWBERRY KIWI 2QT,192,0.13,oz,043000955277,Beverages,20,9,0,$57.35,$0.30,20,$51.42,$0.27,40,$47.38,$0.25,,,
12508,KOOL-AID STRAWBERRY LEMONADE 2QT,192,0.13,oz,043000955871,Beverages,20,9,0,$57.35,$0.30,20,$51.42,$0.27,40,$47.38,$0.25,,,
12509,KOOL-AID TROPICAL PUNCH 2QT,192,0.13,oz,043000955437,Beverages,20,9,0,$57.35,$0.30,20,$51.42,$0.27,40,$47.38,$0.25,,,
15916,KRAFT DELUXE MAC & CHEESE,8,14,oz,021000082414,"Pastas, Rice & Grains",24,6,0,$20.52,$2.56,24,$19.36,$2.42,,,,,,
12514,KRAFT DRESSING ITALIAN ,9,8,oz,021000644216,Condiments,,,0,$8.23,$0.92,,,,,,,,,
12515,KRAFT DRESSING RANCH,9,8,oz,21000044009,Condiments,,,0,$2.58,$0.29,,,,,,,,,
16876,KRAFT GUMMY LUNCHABLES - CRACKER STACKERS,10,6.2,oz,041376110566,Candy,,,0,$48.41,$4.84,,,,,,,,,
16877,KRAFT GUMMY LUNCHABLES - PIZZA,10,6.2,oz,041376110580,Candy,,,0,$48.31,$4.83,,,,,,,,,
16879,KRAFT GUMMY MAC & CHEESE,8,5.64,oz,041376110634,Candy,,,0,$28.84,$3.61,,,,,,,,,
16884,KRAFT GUMMY SNACK PACK,12,2.12,oz,041376114076,Candy,,,0,$19.16,$1.60,,,,,,,,,
12518,KRAFT MIRACLE WHIP ,12,30,oz,021000026494,Condiments,10,8,0,$61.68,$5.14,5,$59.20,$4.93,,,,,,
12520,KRAFT MIRACLE WHIP SQUEEZE,12,12,oz,021000026883,Condiments,24,5,0,$51.29,$4.27,,,,,,,,,
15914,KRAFT VELVEETA SHELLS & CHEESE,8,12,oz,021000078578,"Pastas, Rice & Grains",24,6,0,$20.52,$2.56,24,$19.36,$2.42,,,,,,
12523,KRAZY GLUE,12,0.07,oz,00070158112054,Miscellaneous Non Food,,,0,$11.56,$0.97,,,,,,,,,
16578,KUII COCONUT MILK BANANA,12,290,ml,10674806008293,Hispanic Beverages,18,8,0,$17.18,$1.43,,,,,,,,,
15554,KUII COCONUT MILK BANANA,12,485,ml,674806008319,Hispanic Beverages,18,5,0,$27.07,$2.26,,,,,,,,,
16533,KUII COCONUT MILK DRAGON FRUIT,12,290,ml,10674806008330,Hispanic Beverages,18,8,0,$17.18,$1.43,,,,,,,,,
12525,KUII COCONUT MILK MANGO,12,290,ml,674806008210,Hispanic Beverages,18,8,0,$17.18,$1.43,,,,,,,,,
15555,KUII COCONUT MILK MANGO,12,485,ml,674806008258,Hispanic Beverages,18,5,0,$27.07,$2.26,,,,,,,,,
16535,KUII COCONUT MILK MELON,12,290,ml,20674806008238,Hispanic Beverages,18,8,0,$17.18,$1.43,,,,,,,,,
15556,KUII COCONUT MILK MELON,12,485,ml,674806008272,Hispanic Beverages,18,5,0,$27.07,$2.26,,,,,,,,,
15557,KUII COCONUT MILK ORIGINAL,12,485,ml,674806008241,Hispanic Beverages,18,5,0,$27.07,$2.26,,,,,,,,,
12526,KUII COCONUT MILK ORIGINAL ,12,290,ml,674806008203,Hispanic Beverages,18,8,0,$17.18,$1.43,,,,,,,,,
16303,KUII COCONUT MILK PINEAPPLE,12,290,ml,674806008289,Hispanic Beverages,18,8,0,$17.18,$1.43,,,,,,,,,
15558,KUII COCONUT MILK PINEAPPLE ,12,485,ml,10674806008309,Hispanic Beverages,18,5,0,$27.07,$2.26,,,,,,,,,
16534,KUII COCONUT MILK SOURSOP,12,290,ml,10674806008361,Hispanic Beverages,18,8,0,$17.18,$1.43,,,,,,,,,
15559,KUII COCONUT MILK SOURSOP,12,485,ml,674806008371,Hispanic Beverages,18,5,0,$27.07,$2.26,,,,,,,,,
15560,KUII COCONUT MILK STRAWBERRY,12,485,ml,674806008265,Hispanic Beverages,18,5,0,$27.07,$2.26,,,,,,,,,
12527,KUII COCONUT MILK STRAWBERRY ,12,290,ml,674806008227,Hispanic Beverages,18,8,0,$17.18,$1.43,,,,,,,,,
16329,KUII COCONUT WATER 290ml,12,9.8,oz,674806007640,Hispanic Beverages,18,8,0,$17.18,$1.43,,,,,,,,,
16327,KUII COCONUT WATER WITH PULP 490ML,12,16.56,oz,674806007701,Hispanic Beverages,20,8,0,$0.00,$0.00,,,,,,,,,
16335,KUII YOGURT COCONUT MANGO,12,290,ml,674806009217,Hispanic Beverages,18,8,0,$21.63,$1.80,,,,,,,,,
16334,KUII YOGURT COCONUT ORIGINAL,12,290,ml,674806009200,Hispanic Beverages,18,8,0,$21.63,$1.80,,,,,,,,,
16338,KUII YOGURT COCONUT PASSION FRUIT,12,290,ml,674806009248,Hispanic Beverages,18,8,0,$21.63,$1.80,,,,,,,,,
16337,KUII YOGURT COCONUT PINEAPPLE,12,290,ml,674806009231,Hispanic Beverages,18,8,0,$21.63,$1.80,,,,,,,,,
16336,KUII YOGURT COCONUT STRAWBERRY,12,290,ml,674806009224,Hispanic Beverages,18,8,0,$21.63,$1.80,,,,,,,,,
12528,L.B. JAMISON'S SOUP BASE BEEF FLAVORED,6,1,lb,04545002637,"Soups, Broths & Gravies",,,0,$22.74,$3.79,,,,,,,,,
12529,L.B. JAMISON'S SOUP BASE CHICKEN FLAVORED,6,1,lb,026700160226,"Soups, Broths & Gravies",,,0,$24.41,$4.07,,,,,,,,,
12530,L.B. JAMISON'S SOUP BASE HAM FLAVORED,6,1,lb,045454052014,"Soups, Broths & Gravies",,,0,$22.74,$3.79,,,,,,,,,
12534,LA BOTANERA HOT SAUCE ,12,33,oz,738545010016,Condiments,14,5,0,$20.89,$1.74,,,,,,,,,
16495,LA BOTANERA SALSA CLASSICA,12,11.9,oz,738545010481,Hispanic Foods,20,6,0,$11.74,$0.98,,,,,,,,,
12535,LA CHOY SOY SAUCE ,12,10,oz,044300125131,Condiments,17,6,0,$24.10,$2.01,,,,,,,,,
12538,LA COSTENA ADOBO ,12,8.25,oz,076397030074,Hispanic Foods,17,10,0,$40.66,$3.39,,,,,,,,,
12539,LA COSTENA CHARRO BEANS,12,20.5,oz,076397032634,Hispanic Foods,12,10,0,$25.34,$2.11,,,,,,,,,
12541,LA COSTENA CHIPOTLE PEPPERS ,24,7,oz,076397004075,Hispanic Foods,10,14,0,$44.25,$1.84,,,,,,,,,
12540,LA COSTENA CHIPOTLE PEPPERS ,12,12,oz,076397004129,Hispanic Foods,14,12,0,$43.14,$3.59,,,,,,,,,
12542,LA COSTENA CHIPOTLE SAUCE MEDIUM ,24,7.76,oz,076397004082,Hispanic Foods,10,14,0,$28.43,$1.18,,,,,,,,,
12543,LA COSTENA DICED JALAPENO PEPPERS,12,13.4,oz,076397006154,Hispanic Foods,14,12,0,$22.12,$1.84,,,,,,,,,
12544,LA COSTENA ENCHILADA SAUCE RED ,12,14.8,oz,076397001456,Hispanic Foods,16,10,0,$24.60,$2.05,,,,,,,,,
12545,LA COSTENA ENCHILADAS SAUCE GREEN,12,14.8,oz,20076397001467,Hispanic Foods,16,10,0,$24.60,$2.05,,,,,,,,,
12546,LA COSTENA FIRE ROASTED WHOLE PEPPERS,12,7.76,oz,076397051475,Hispanic Foods,20,14,0,$19.65,$1.64,,,,,,,,,
17316,LA COSTENA FRUIT COCKTAIL IN HEAVY SYRUP,12,29,oz,,Hispanic Foods,10,9,0,$36.96,$3.08,,,,,,,,,
12548,LA COSTENA GREEN PICKLED SLICED JALAPENOS,6,10,lb,076397002101,Hispanic Foods,7,7,0,$55.56,$9.26,,,,,,,,,
12547,LA COSTENA GREEN PICKLED SLICED JALAPENOS,12,28,oz,076397002286,Hispanic Foods,9,10,0,$28.30,$2.36,,,,,,,,,
12550,LA COSTENA GREEN PICKLED SLICED JALAPENOS ,24,7,oz,076397002071,Hispanic Foods,10,14,0,$28.33,$1.18,,,,,,,,,
12549,LA COSTENA GREEN PICKLED SLICED JALAPENOS ,12,12,oz,076397002125,Hispanic Foods,14,12,0,$19.65,$1.64,,,,,,,,,
12551,LA COSTENA GREEN TOMATILLOS,6,10,lb,076397008103,Hispanic Foods,7,7,0,$48.14,$8.02,,,,,,,,,
12552,LA COSTENA GREEN TOMATILLOS,12,28,oz,076397008288,Hispanic Foods,9,10,0,$39.43,$3.29,,,,,,,,,
12553,LA COSTENA JAR DICED CHIPOTLE PEPPERS ,12,8.11,oz,076397030166,Hispanic Foods,22,10,0,$29.05,$2.42,,,,,,,,,
12554,LA COSTENA JAR DICED JALAPENO PEPPERS,12,7.4,oz,07639710530,Hispanic Foods,22,10,0,$20.89,$1.74,,,,,,,,,
12556,LA COSTENA JAR NACHOS JALAPENO SLICES ,12,15.5,oz,076397105116,Hispanic Foods,16,8,0,$24.10,$2.01,,,,,,,,,
12555,LA COSTENA JAR NACHOS JALAPENO SLICES ,12,29,oz,076397105406,Hispanic Foods,10,3,0,$43.88,$3.66,,,,,,,,,
12557,LA COSTENA MENUDO BEEF TRIPE AND HOMINY STEW,12,25,oz,076397009285,Hispanic Foods,10,9,0,$81.45,$6.79,,,,,,,,,
12558,LA COSTENA MOLE,12,8.25,oz,076397030067,Hispanic Foods,17,10,0,$41.90,$3.49,,,,,,,,,
12559,LA COSTENA MOLE HOT,12,8.25,oz,076397030050,Hispanic Foods,17,10,0,$36.96,$3.08,,,,,,,,,
12560,LA COSTENA MOLE JAR ,12,9,oz,076397020082,Hispanic Foods,20,9,0,$36.46,$3.04,,,,,,,,,
12562,LA COSTENA NACHOS PICKLED JALAPENO PEPPERS,6,10,lb,076397005102,Hispanic Foods,7,7,0,$52.47,$8.74,,,,,,,,,
12561,LA COSTENA NACHOS PICKLED JALAPENO PEPPERS,12,12,oz,076397005119,Hispanic Foods,14,12,0,$20.89,$1.74,,,,,,,,,
12564,LA COSTENA NACHOS SLICED JALAPENO PEPPERS,24,7,oz,076397009070,Hispanic Foods,10,14,0,$28.43,$1.18,,,,,,,,,
12563,LA COSTENA NACHOS SLICED JALAPENO PEPPERS,12,26,oz,076397005287,Hispanic Foods,9,10,0,$39.43,$3.29,,,,,,,,,
17317,LA COSTENA PEACH HALVES IN HEAVY SYRUP,12,29,oz,,Hispanic Foods,10,9,0,$36.96,$3.08,,,,,,,,,
12565,LA COSTENA PIPIAN ,12,8.25,oz,20076397030085,Hispanic Foods,17,10,0,$6.18,$0.52,,,,,,,,,
12567,LA COSTENA RED SLICED JALAPENO PEPPERS,24,7,oz,076397202075,Hispanic Foods,10,14,0,$31.89,$1.33,,,,,,,,,
12566,LA COSTENA RED SLICED JALAPENO PEPPERS,12,12,oz,076397202129,Hispanic Foods,14,12,0,$25.83,$2.15,,,,,,,,,
12568,LA COSTENA REFRIED BEANS WITH CHICHARRON,12,20.5,oz,076397032658,Hispanic Foods,12,10,0,$29.05,$2.42,,,,,,,,,
12569,LA COSTENA REFRIED BEANS WITH CHIPOTLES,12,20.5,oz,076397032771,Hispanic Foods,12,10,0,$30.28,$2.52,,,,,,,,,
12570,LA COSTENA REFRIED BLACK BEANS,12,14.1,oz,076397034508,Hispanic Foods,13,13,0,$19.65,$1.64,,,,,,,,,
12571,LA COSTENA REFRIED BLACK BEANS ,12,20.5,oz,076397032504,Hispanic Foods,12,10,0,$19.65,$1.64,,,,,,,,,
12572,LA COSTENA REFRIED BLACK BEANS ,12,28,oz,076397035505,Hispanic Foods,10,9,0,$32.01,$2.67,,,,,,,,,
12573,LA COSTENA REFRIED PINTO BEANS,6,10,lb,,Hispanic Foods,7,7,0,$49.38,$8.23,,,,,,,,,
12574,LA COSTENA REFRIED PINTO BEANS,12,20.5,oz,076397031507,Hispanic Foods,12,10,0,$19.16,$1.60,,,,,,,,,
12575,LA COSTENA REFRIED PINTO BEANS ,12,14.1,oz,076397033501,Hispanic Foods,13,13,0,$19.65,$1.64,,,,,,,,,
12576,LA COSTENA REFRIED PINTO BEANS ,12,29,oz,20076397035004,Hispanic Foods,10,9,0,$32.75,$2.73,,,,,,,,,
